"definition","freq"
"annie",3.43398720448515
"appreciate",3.43398720448515
"army",3.43398720448515
"",NA
"becky's",3.43398720448515
"binky",3.43398720448515
"bobbi",3.43398720448515
"bull",3.43398720448515
"bumble",3.43398720448515
"bunk",3.43398720448515
"c'mon",3.43398720448515
"cabbage",3.43398720448515
"central",3.43398720448515
"cotton",3.43398720448515
"crawling",3.43398720448515
"doubt",3.43398720448515
"enjoying",3.43398720448515
"filling",3.43398720448515
"ghost",3.43398720448515
"handsome",3.43398720448515
"hiccups",3.43398720448515
"holds",3.43398720448515
"how're",3.43398720448515
"im",3.43398720448515
"join",3.43398720448515
"lake",3.43398720448515
"lena",3.43398720448515
"metal",3.43398720448515
"michael's",3.43398720448515
"monique",3.43398720448515
"neville",3.43398720448515
"oatmeal",3.43398720448515
"piper",3.43398720448515
"polish",3.43398720448515
"puff",3.43398720448515
"ranger",3.43398720448515
"realize",3.43398720448515
"recipe",3.43398720448515
"scrub",3.43398720448515
"seemed",3.43398720448515
"seventeen",3.43398720448515
"sheet",3.43398720448515
"squirt",3.43398720448515
"sudden",3.43398720448515
"tissues",3.43398720448515
"towels",3.43398720448515
"university",3.43398720448515
"wiping",3.43398720448515
"within",3.43398720448515
"wrench",3.43398720448515
"art",3.40119738166216
"baking",3.40119738166216
"biting",3.40119738166216
"copy",3.40119738166216
"crashed",3.40119738166216
"cricket",3.40119738166216
"dial",3.40119738166216
"doin",3.40119738166216
"don",3.40119738166216
"eater",3.40119738166216
"ellie",3.40119738166216
"evan",3.40119738166216
"frozen",3.40119738166216
"goldfish",3.40119738166216
"grandad",3.40119738166216
"healthy",3.40119738166216
"kindergarten",3.40119738166216
"lawn",3.40119738166216
"lifting",3.40119738166216
"lonely",3.40119738166216
"machines",3.40119738166216
"marry",3.40119738166216
"melted",3.40119738166216
"nora",3.40119738166216
"oscar",3.40119738166216
"pills",3.40119738166216
"plans",3.40119738166216
"plaster",3.40119738166216
"polar",3.40119738166216
"programme",3.40119738166216
"rach",3.40119738166216
"rash",3.40119738166216
"reindeer",3.40119738166216
"remind",3.40119738166216
"roast",3.40119738166216
"routine",3.40119738166216
"rules",3.40119738166216
"sale",3.40119738166216
"scott",3.40119738166216
"seats",3.40119738166216
"sprouts",3.40119738166216
"statue",3.40119738166216
"straw",3.40119738166216
"tables",3.40119738166216
"tacos",3.40119738166216
"tails",3.40119738166216
"tasted",3.40119738166216
"tock",3.40119738166216
"tone",3.40119738166216
"waving",3.40119738166216
"wendy",3.40119738166216
"wheelbarrow",3.40119738166216
"who're",3.40119738166216
"willem",3.40119738166216
"brrm",3.36729582998647
"carried",3.36729582998647
"christ",3.36729582998647
"cigarettes",3.36729582998647
"colour's",3.36729582998647
"coloured",3.36729582998647
"cone",3.36729582998647
"cuts",3.36729582998647
"desert",3.36729582998647
"doc",3.36729582998647
"dougall",3.36729582998647
"dracula",3.36729582998647
"dried",3.36729582998647
"engines",3.36729582998647
"flags",3.36729582998647
"for+...",3.36729582998647
"fries",3.36729582998647
"generally",3.36729582998647
"grows",3.36729582998647
"hits",3.36729582998647
"hunhunh",3.36729582998647
"italy",3.36729582998647
"junk",3.36729582998647
"knives",3.36729582998647
"knocking",3.36729582998647
"lois's",3.36729582998647
"marble",3.36729582998647
"noddy",3.36729582998647
"",NA
"peach",3.36729582998647
"princess",3.36729582998647
"proper",3.36729582998647
"rattle",3.36729582998647
"sets",3.36729582998647
"shining",3.36729582998647
"skating",3.36729582998647
"somersault",3.36729582998647
"sorts",3.36729582998647
"sounded",3.36729582998647
"stands",3.36729582998647
"swinging",3.36729582998647
"there'll",3.36729582998647
"tickling",3.36729582998647
"training",3.36729582998647
"unusual",3.36729582998647
"wardrobe",3.36729582998647
"wires",3.36729582998647
"action",3.3322045101752
"babar",3.3322045101752
"baker",3.3322045101752
"blame",3.3322045101752
"bobby's",3.3322045101752
"bulb",3.3322045101752
"center",3.3322045101752
"crown",3.3322045101752
"denise",3.3322045101752
"digging",3.3322045101752
"drove",3.3322045101752
"eggnog",3.3322045101752
"flavor",3.3322045101752
"folded",3.3322045101752
"fred",3.3322045101752
"goodmorning",3.3322045101752
"gown",3.3322045101752
"greg",3.3322045101752
"injection",3.3322045101752
"jersey",3.3322045101752
"kicked",3.3322045101752
"licking",3.3322045101752
"lois'",3.3322045101752
"loop",3.3322045101752
"mallard",3.3322045101752
"manage",3.3322045101752
"must've",3.3322045101752
"obviously",3.3322045101752
"prefer",3.3322045101752
"purpose",3.3322045101752
"pussycat",3.3322045101752
"rectangle",3.3322045101752
"rooms",3.3322045101752
"rule",3.3322045101752
"shed",3.3322045101752
"sixth",3.3322045101752
"slipped",3.3322045101752
"stores",3.3322045101752
"stretch",3.3322045101752
"sue",3.3322045101752
"taped",3.3322045101752
"tore",3.3322045101752
"turtles",3.3322045101752
"usual",3.3322045101752
"whiskers",3.3322045101752
"who'd",3.3322045101752
"wondered",3.3322045101752
"american",3.29583686600433
"ark",3.29583686600433
"backyard",3.29583686600433
"bah",3.29583686600433
"bandage",3.29583686600433
"basement",3.29583686600433
"bo",3.29583686600433
"bothering",3.29583686600433
"burning",3.29583686600433
"caterpillar",3.29583686600433
"changes",3.29583686600433
"click",3.29583686600433
"cocoa",3.29583686600433
"cushion",3.29583686600433
"darren",3.29583686600433
"darth",3.29583686600433
"",NA
"dick",3.29583686600433
"diet",3.29583686600433
"disappeared",3.29583686600433
"doreen",3.29583686600433
"dripping",3.29583686600433
"drops",3.29583686600433
"duplo",3.29583686600433
"eagle",3.29583686600433
"fool",3.29583686600433
"freezing",3.29583686600433
"fuzzy",3.29583686600433
"grandpa's",3.29583686600433
"grapefruit",3.29583686600433
"held",3.29583686600433
"icing",3.29583686600433
"inches",3.29583686600433
"jeans",3.29583686600433
"jeep",3.29583686600433
"lad",3.29583686600433
"laundry",3.29583686600433
"length",3.29583686600433
"lip",3.29583686600433
"loops",3.29583686600433
"lower",3.29583686600433
"main",3.29583686600433
"melt",3.29583686600433
"notes",3.29583686600433
"onion",3.29583686600433
"package",3.29583686600433
"pans",3.29583686600433
"piggie",3.29583686600433
"pump",3.29583686600433
"raggedy",3.29583686600433
"rangers",3.29583686600433
"reckon",3.29583686600433
"return",3.29583686600433
"rude",3.29583686600433
"runny",3.29583686600433
"sewing",3.29583686600433
"shark",3.29583686600433
"shoelaces",3.29583686600433
"smoking",3.29583686600433
"stephanie",3.29583686600433
"thread",3.29583686600433
"ticket",3.29583686600433
"valley",3.29583686600433
"vegetable",3.29583686600433
"view",3.29583686600433
"whoever",3.29583686600433
"wiped",3.29583686600433
"ache",3.25809653802148
"alan",3.25809653802148
"attached",3.25809653802148
"beth",3.25809653802148
"brussels",3.25809653802148
"calf",3.25809653802148
"cans",3.25809653802148
"chi",3.25809653802148
"cracked",3.25809653802148
"crane",3.25809653802148
"dad's",3.25809653802148
"dice",3.25809653802148
"dresses",3.25809653802148
"finishes",3.25809653802148
"freeze",3.25809653802148
"glasgow",3.25809653802148
"haircut",3.25809653802148
"island",3.25809653802148
"jingle",3.25809653802148
"kenny",3.25809653802148
"landed",3.25809653802148
"mashed",3.25809653802148
"moustache",3.25809653802148
"oldest",3.25809653802148
"pairs",3.25809653802148
"piggies",3.25809653802148
"pleased",3.25809653802148
"porch",3.25809653802148
"recently",3.25809653802148
"reel",3.25809653802148
"ruff",3.25809653802148
"sawing",3.25809653802148
"scotland",3.25809653802148
"shore",3.25809653802148
"should've",3.25809653802148
"smashed",3.25809653802148
"soaking",3.25809653802148
"somehow",3.25809653802148
"spilling",3.25809653802148
"stew",3.25809653802148
"stole",3.25809653802148
"straighten",3.25809653802148
"totally",3.25809653802148
"tracey",3.25809653802148
"tricky",3.25809653802148
"wa",3.25809653802148
"weigh",3.25809653802148
"wont",3.25809653802148
"written",3.25809653802148
"banjo",3.2188758248682
"barbecue",3.2188758248682
"breath",3.2188758248682
"breathe",3.2188758248682
"burp",3.2188758248682
"calm",3.2188758248682
"cartoon",3.2188758248682
"catching",3.2188758248682
"clouds",3.2188758248682
"cube",3.2188758248682
"curtain",3.2188758248682
"dreams",3.2188758248682
"england",3.2188758248682
"eventually",3.2188758248682
"factory",3.2188758248682
"finding",3.2188758248682
"fishes",3.2188758248682
"gerald",3.2188758248682
"groceries",3.2188758248682
"head's",3.2188758248682
"hid",3.2188758248682
"jennifer's",3.2188758248682
"lambs",3.2188758248682
"lesson",3.2188758248682
"maggie's",3.2188758248682
"mailbox",3.2188758248682
"mustache",3.2188758248682
"natural",3.2188758248682
"noah",3.2188758248682
"organised",3.2188758248682
"paddle",3.2188758248682
"pasta",3.2188758248682
"penguins",3.2188758248682
"pies",3.2188758248682
"pilot",3.2188758248682
"pops",3.2188758248682
"raccoon",3.2188758248682
"radiator",3.2188758248682
"repeat",3.2188758248682
"rusty",3.2188758248682
"sentence",3.2188758248682
"separate",3.2188758248682
"service",3.2188758248682
"signal",3.2188758248682
"smooth",3.2188758248682
"someone's",3.2188758248682
"spear",3.2188758248682
"stitches",3.2188758248682
"style",3.2188758248682
"teacher's",3.2188758248682
"tsk",3.2188758248682
"twinkle",3.2188758248682
"ur",3.2188758248682
"whisper",3.2188758248682
"willie",3.2188758248682
"wizard",3.2188758248682
"and+...",3.17805383034795
"applesauce",3.17805383034795
"bathing",3.17805383034795
"beaver",3.17805383034795
"blows",3.17805383034795
"boss",3.17805383034795
"buildings",3.17805383034795
"catherine",3.17805383034795
"cheating",3.17805383034795
"checked",3.17805383034795
"cheeks",3.17805383034795
"cheep",3.17805383034795
"cloud",3.17805383034795
"control",3.17805383034795
"dino",3.17805383034795
"dresser",3.17805383034795
"dropping",3.17805383034795
"dryer",3.17805383034795
"dumper",3.17805383034795
"evil",3.17805383034795
"eyebrows",3.17805383034795
"feetman",3.17805383034795
"fiddler",3.17805383034795
"florida",3.17805383034795
"fortnight",3.17805383034795
"gimme",3.17805383034795
"grain",3.17805383034795
"grampa",3.17805383034795
"hint",3.17805383034795
"hoping",3.17805383034795
"hopping",3.17805383034795
"ill",3.17805383034795
"ivy",3.17805383034795
"jt",3.17805383034795
"killed",3.17805383034795
"kimberly",3.17805383034795
"landing",3.17805383034795
"medium",3.17805383034795
"mimi",3.17805383034795
"mumma",3.17805383034795
"nighttime",3.17805383034795
"ooo",3.17805383034795
"partner",3.17805383034795
"peaches",3.17805383034795
"perfectly",3.17805383034795
"pleasant",3.17805383034795
"president",3.17805383034795
"primary",3.17805383034795
"scoot",3.17805383034795
"sentences",3.17805383034795
"shells",3.17805383034795
"shit",3.17805383034795
"slap",3.17805383034795
"soul",3.17805383034795
"stem",3.17805383034795
"the+...",3.17805383034795
"throws",3.17805383034795
"unscrew",3.17805383034795
"videos",3.17805383034795
"visitor",3.17805383034795
"waited",3.17805383034795
"wo",3.17805383034795
"admit",3.13549421592915
"alexandra",3.13549421592915
"annoying",3.13549421592915
"bands",3.13549421592915
"basically",3.13549421592915
"become",3.13549421592915
"begin",3.13549421592915
"bing",3.13549421592915
"brave",3.13549421592915
"cane",3.13549421592915
"cardboard",3.13549421592915
"clifford",3.13549421592915
"cope",3.13549421592915
"cottage",3.13549421592915
"crooked",3.13549421592915
"curious",3.13549421592915
"dale",3.13549421592915
"dave",3.13549421592915
"department",3.13549421592915
"diddle",3.13549421592915
"dong",3.13549421592915
"dots",3.13549421592915
"east",3.13549421592915
"echo",3.13549421592915
"elizabeth",3.13549421592915
"elves",3.13549421592915
"energy",3.13549421592915
"eraser",3.13549421592915
"ewoks",3.13549421592915
"frank",3.13549421592915
"freddy",3.13549421592915
"fry",3.13549421592915
"fudge",3.13549421592915
"garlic",3.13549421592915
"goats",3.13549421592915
"guy's",3.13549421592915
"haha",3.13549421592915
"hooray",3.13549421592915
"joey's",3.13549421592915
"kar",3.13549421592915
"marching",3.13549421592915
"matt",3.13549421592915
"measure",3.13549421592915
"message",3.13549421592915
"minnie",3.13549421592915
"mixing",3.13549421592915
"mommies",3.13549421592915
"mood",3.13549421592915
"muffins",3.13549421592915
"mum's",3.13549421592915
"mushroom",3.13549421592915
"myumm",3.13549421592915
"notebook",3.13549421592915
"nowhere",3.13549421592915
"nuisance",3.13549421592915
"octopus",3.13549421592915
"parent",3.13549421592915
"people's",3.13549421592915
"phones",3.13549421592915
"pine",3.13549421592915
"pluto",3.13549421592915
"points",3.13549421592915
"poison",3.13549421592915
"polite",3.13549421592915
"poured",3.13549421592915
"pow",3.13549421592915
"pressure",3.13549421592915
"print",3.13549421592915
"rachel's",3.13549421592915
"reminds",3.13549421592915
"rich",3.13549421592915
"rossy",3.13549421592915
"scan",3.13549421592915
"scribble",3.13549421592915
"sliding",3.13549421592915
"sneeze",3.13549421592915
"strap",3.13549421592915
"terry",3.13549421592915
"testing",3.13549421592915
"ticklish",3.13549421592915
"toward",3.13549421592915
"waking",3.13549421592915
"west",3.13549421592915
"whispering",3.13549421592915
"wicked",3.13549421592915
"yawning",3.13549421592915
"abe's",3.09104245335832
"al",3.09104245335832
"ants",3.09104245335832
"attack",3.09104245335832
"baked",3.09104245335832
"bandaids",3.09104245335832
"bandors",3.09104245335832
"bars",3.09104245335832
"blanche",3.09104245335832
"blond",3.09104245335832
"bored",3.09104245335832
"bowling",3.09104245335832
"brand",3.09104245335832
"buh",3.09104245335832
"bumpy",3.09104245335832
"burst",3.09104245335832
"buses",3.09104245335832
"caboose",3.09104245335832
"calendar",3.09104245335832
"chased",3.09104245335832
"cheat",3.09104245335832
"co+op",3.09104245335832
"crisp",3.09104245335832
"dinah",3.09104245335832
"directions",3.09104245335832
"doll's",3.09104245335832
"donny",3.09104245335832
"downtown",3.09104245335832
"drip",3.09104245335832
"elephant's",3.09104245335832
"emmitt",3.09104245335832
"expecting",3.09104245335832
"firetruck",3.09104245335832
"granda",3.09104245335832
"hairs",3.09104245335832
"hannah",3.09104245335832
"heavier",3.09104245335832
"hell",3.09104245335832
"investigator's",3.09104245335832
"knob",3.09104245335832
"level",3.09104245335832
"melisa",3.09104245335832
"ming",3.09104245335832
"natalie",3.09104245335832
"needles",3.09104245335832
"nicky",3.09104245335832
"ninth",3.09104245335832
"packed",3.09104245335832
"panties",3.09104245335832
"pineapple",3.09104245335832
"pitcher",3.09104245335832
"pointed",3.09104245335832
"porridge",3.09104245335832
"pots",3.09104245335832
"professor",3.09104245335832
"protect",3.09104245335832
"rack",3.09104245335832
"racket",3.09104245335832
"ramp",3.09104245335832
"realise",3.09104245335832
"resting",3.09104245335832
"richard's",3.09104245335832
"rover",3.09104245335832
"screws",3.09104245335832
"section",3.09104245335832
"shawn",3.09104245335832
"simba",3.09104245335832
"soldiers",3.09104245335832
"sticker",3.09104245335832
"sum",3.09104245335832
"sunglasses",3.09104245335832
"tablets",3.09104245335832
"tangled",3.09104245335832
"tee+tee",3.09104245335832
"thanksgiving",3.09104245335832
"think's",3.09104245335832
"toaster",3.09104245335832
"tumble",3.09104245335832
"vitamin",3.09104245335832
"voices",3.09104245335832
"winner",3.09104245335832
"winning",3.09104245335832
"worms",3.09104245335832
"wreck",3.09104245335832
"writes",3.09104245335832
"yelled",3.09104245335832
"africa",3.04452243772342
"altogether",3.04452243772342
"amount",3.04452243772342
"ankle",3.04452243772342
"arrived",3.04452243772342
"bangs",3.04452243772342
"barney",3.04452243772342
"belfast",3.04452243772342
"bleeding",3.04452243772342
"boil",3.04452243772342
"boiling",3.04452243772342
"booked",3.04452243772342
"bouncing",3.04452243772342
"brushed",3.04452243772342
"cab",3.04452243772342
"cash",3.04452243772342
"cigarette",3.04452243772342
"closing",3.04452243772342
"cock",3.04452243772342
"cooker",3.04452243772342
"cornflakes",3.04452243772342
"craig",3.04452243772342
"cranberry",3.04452243772342
"damn",3.04452243772342
"derek",3.04452243772342
"disney",3.04452243772342
"donnel",3.04452243772342
"dries",3.04452243772342
"drunk",3.04452243772342
"earphones",3.04452243772342
"fizzie",3.04452243772342
"flintstones",3.04452243772342
"ford",3.04452243772342
"froggy",3.04452243772342
"graeme's",3.04452243772342
"gray",3.04452243772342
"handed",3.04452243772342
"heater",3.04452243772342
"horsey",3.04452243772342
"invited",3.04452243772342
"joanne",3.04452243772342
"jogging",3.04452243772342
"kelly",3.04452243772342
"laces",3.04452243772342
"laurie",3.04452243772342
"lit",3.04452243772342
"marilyn",3.04452243772342
"master",3.04452243772342
"minnesota",3.04452243772342
"muffin",3.04452243772342
"nina's",3.04452243772342
"orphan",3.04452243772342
"paddling",3.04452243772342
"palm",3.04452243772342
"panda",3.04452243772342
"parrot",3.04452243772342
"patient",3.04452243772342
"peeking",3.04452243772342
"pingu",3.04452243772342
"poop",3.04452243772342
"popeye",3.04452243772342
"possibly",3.04452243772342
"propeller",3.04452243772342
"rake",3.04452243772342
"ray",3.04452243772342
"renaldo",3.04452243772342
"rhinoceros",3.04452243772342
"robin's",3.04452243772342
"saddle",3.04452243772342
"saving",3.04452243772342
"schedule",3.04452243772342
"scotch",3.04452243772342
"settled",3.04452243772342
"sew",3.04452243772342
"shots",3.04452243772342
"shouting",3.04452243772342
"sight",3.04452243772342
"siren",3.04452243772342
"sleeve",3.04452243772342
"squash",3.04452243772342
"states",3.04452243772342
"steal",3.04452243772342
"stewarts",3.04452243772342
"sticklebricks",3.04452243772342
"stopping",3.04452243772342
"stronger",3.04452243772342
"studying",3.04452243772342
"target",3.04452243772342
"temper",3.04452243772342
"tonsils",3.04452243772342
"torture",3.04452243772342
"underwear",3.04452243772342
"wanting",3.04452243772342
"wax",3.04452243772342
"whereas",3.04452243772342
"wiggled",3.04452243772342
"wool",3.04452243772342
"yvonne",3.04452243772342
"abbeycentre",2.99573227355399
"adrienne",2.99573227355399
"ana's",2.99573227355399
"arguments",2.99573227355399
"banged",2.99573227355399
"banging",2.99573227355399
"barbara's",2.99573227355399
"beg",2.99573227355399
"blah",2.99573227355399
"bold",2.99573227355399
"boop",2.99573227355399
"bouillon",2.99573227355399
"breast",2.99573227355399
"bumps",2.99573227355399
"burns",2.99573227355399
"chain",2.99573227355399
"cheap",2.99573227355399
"chemist",2.99573227355399
"combed",2.99573227355399
"commercial",2.99573227355399
"concerned",2.99573227355399
"cycle",2.99573227355399
"darn",2.99573227355399
"diane",2.99573227355399
"edges",2.99573227355399
"ei",2.99573227355399
"elastic",2.99573227355399
"elbow",2.99573227355399
"erase",2.99573227355399
"ew",2.99573227355399
"facing",2.99573227355399
"families",2.99573227355399
"fields",2.99573227355399
"firemen",2.99573227355399
"flash",2.99573227355399
"floating",2.99573227355399
"flop",2.99573227355399
"folks",2.99573227355399
"funnel",2.99573227355399
"furry",2.99573227355399
"german",2.99573227355399
"gipetto",2.99573227355399
"grandfather",2.99573227355399
"grease",2.99573227355399
"harold",2.99573227355399
"harvard",2.99573227355399
"hates",2.99573227355399
"hears",2.99573227355399
"heels",2.99573227355399
"hip",2.99573227355399
"imagination",2.99573227355399
"involved",2.99573227355399
"italian",2.99573227355399
"jasper",2.99573227355399
"jedi",2.99573227355399
"lead",2.99573227355399
"lisa's",2.99573227355399
"littler",2.99573227355399
"lounge",2.99573227355399
"lunchtime",2.99573227355399
"mandy",2.99573227355399
"map",2.99573227355399
"miaw",2.99573227355399
"microwave",2.99573227355399
"milkshake",2.99573227355399
"mousey",2.99573227355399
"mouths",2.99573227355399
"mushrooms",2.99573227355399
"navy",2.99573227355399
"nervous",2.99573227355399
"olds",2.99573227355399
"ourselves",2.99573227355399
"particularly",2.99573227355399
"pill",2.99573227355399
"poppop",2.99573227355399
"pox",2.99573227355399
"promised",2.99573227355399
"pulls",2.99573227355399
"racquet",2.99573227355399
"relax",2.99573227355399
"robot",2.99573227355399
"rod",2.99573227355399
"ross's",2.99573227355399
"rubbing",2.99573227355399
"ruin",2.99573227355399
"saved",2.99573227355399
"screamed",2.99573227355399
"seals",2.99573227355399
"shannon",2.99573227355399
"shiny",2.99573227355399
"shock",2.99573227355399
"shook",2.99573227355399
"shooting",2.99573227355399
"slippery",2.99573227355399
"smash",2.99573227355399
"smashing",2.99573227355399
"snaps",2.99573227355399
"something's",2.99573227355399
"sour",2.99573227355399
"squeezing",2.99573227355399
"stable",2.99573227355399
"supermarket",2.99573227355399
"susie",2.99573227355399
"system",2.99573227355399
"tan",2.99573227355399
"tearing",2.99573227355399
"tomorrow's",2.99573227355399
"tonic",2.99573227355399
"tortoise",2.99573227355399
"tuck",2.99573227355399
"tyrone",2.99573227355399
"untied",2.99573227355399
"voom",2.99573227355399
"waken",2.99573227355399
"wheee",2.99573227355399
"yawn",2.99573227355399
"allen",2.94443897916644
"anytime",2.94443897916644
"awkward",2.94443897916644
"ball's",2.94443897916644
"became",2.94443897916644
"boards",2.94443897916644
"bolts",2.94443897916644
"bottoms",2.94443897916644
"bouncy",2.94443897916644
"broccoli",2.94443897916644
"brushes",2.94443897916644
"chewed",2.94443897916644
"collar",2.94443897916644
"complicated",2.94443897916644
"congratulations",2.94443897916644
"crab",2.94443897916644
"cracking",2.94443897916644
"crystal",2.94443897916644
"cuckoo",2.94443897916644
"customer",2.94443897916644
"darker",2.94443897916644
"decky",2.94443897916644
"digger",2.94443897916644
"dozen",2.94443897916644
"dreaming",2.94443897916644
"ed",2.94443897916644
"eleanor",2.94443897916644
"ends",2.94443897916644
"esther",2.94443897916644
"experience",2.94443897916644
"fiddle",2.94443897916644
"file",2.94443897916644
"fires",2.94443897916644
"fried",2.94443897916644
"frying",2.94443897916644
"gesundheit",2.94443897916644
"giddy",2.94443897916644
"glued",2.94443897916644
"golden",2.94443897916644
"guard",2.94443897916644
"headache",2.94443897916644
"hearts",2.94443897916644
"helmet",2.94443897916644
"hotel",2.94443897916644
"howard",2.94443897916644
"jiminy",2.94443897916644
"karate",2.94443897916644
"katrina",2.94443897916644
"label",2.94443897916644
"laughs",2.94443897916644
"listens",2.94443897916644
"liver",2.94443897916644
"lorraine",2.94443897916644
"marie's",2.94443897916644
"mark's",2.94443897916644
"mountains",2.94443897916644
"murder",2.94443897916644
"opener",2.94443897916644
"outfit",2.94443897916644
"owie",2.94443897916644
"owns",2.94443897916644
"pears",2.94443897916644
"planted",2.94443897916644
"plugged",2.94443897916644
"poppins",2.94443897916644
"prices",2.94443897916644
"puddle",2.94443897916644
"rabbit's",2.94443897916644
"raisin",2.94443897916644
"rhyme",2.94443897916644
"rinse",2.94443897916644
"roads",2.94443897916644
"sail",2.94443897916644
"sandbox",2.94443897916644
"shampoo",2.94443897916644
"sharing",2.94443897916644
"shoulders",2.94443897916644
"spicey",2.94443897916644
"spilt",2.94443897916644
"splashing",2.94443897916644
"spoil",2.94443897916644
"sport",2.94443897916644
"tag",2.94443897916644
"teddy's",2.94443897916644
"terribly",2.94443897916644
"tickled",2.94443897916644
"toothbrush",2.94443897916644
"torrence",2.94443897916644
"tortilla",2.94443897916644
"trevor",2.94443897916644
"trust",2.94443897916644
"valentine's",2.94443897916644
"valerie",2.94443897916644
"violin",2.94443897916644
"visiting",2.94443897916644
"wardrobes",2.94443897916644
"wastebasket",2.94443897916644
"weasel",2.94443897916644
"whiz",2.94443897916644
"winnie",2.94443897916644
"yvette",2.94443897916644
"zealand",2.94443897916644
"ahah",2.89037175789616
"aim",2.89037175789616
"argue",2.89037175789616
"bats",2.89037175789616
"battle",2.89037175789616
"bill's",2.89037175789616
"bingo",2.89037175789616
"birthdays",2.89037175789616
"blender",2.89037175789616
"blind",2.89037175789616
"blonde",2.89037175789616
"boring",2.89037175789616
"brain",2.89037175789616
"buckets",2.89037175789616
"buggy",2.89037175789616
"buried",2.89037175789616
"cabinet",2.89037175789616
"cambridge",2.89037175789616
"canada",2.89037175789616
"carries",2.89037175789616
"chipper",2.89037175789616
"collie",2.89037175789616
"comic",2.89037175789616
"confusing",2.89037175789616
"conor's",2.89037175789616
"cranky",2.89037175789616
"cruz",2.89037175789616
"daily",2.89037175789616
"decorate",2.89037175789616
"dere",2.89037175789616
"derrick",2.89037175789616
"dis",2.89037175789616
"disappear",2.89037175789616
"distance",2.89037175789616
"dot's",2.89037175789616
"doubles",2.89037175789616
"doughnut",2.89037175789616
"dynamite",2.89037175789616
"eddy",2.89037175789616
"electricity",2.89037175789616
"else's",2.89037175789616
"emma",2.89037175789616
"eyed",2.89037175789616
"fairly",2.89037175789616
"favorites",2.89037175789616
"fetch",2.89037175789616
"fingernails",2.89037175789616
"flight",2.89037175789616
"flute",2.89037175789616
"folding",2.89037175789616
"fuss",2.89037175789616
"fussy",2.89037175789616
"garfield",2.89037175789616
"giraffes",2.89037175789616
"gon",2.89037175789616
"grabbed",2.89037175789616
"grind",2.89037175789616
"happily",2.89037175789616
"hawk",2.89037175789616
"heavens",2.89037175789616
"helpful",2.89037175789616
"hidden",2.89037175789616
"hopefully",2.89037175789616
"huckle",2.89037175789616
"infinity",2.89037175789616
"jp",2.89037175789616
"kirstie",2.89037175789616
"labour",2.89037175789616
"lasagna",2.89037175789616
"leader",2.89037175789616
"lighter",2.89037175789616
"longest",2.89037175789616
"magnet",2.89037175789616
"managed",2.89037175789616
"mattress",2.89037175789616
"miserable",2.89037175789616
"motorbike",2.89037175789616
"oatlands",2.89037175789616
"ohio",2.89037175789616
"ordered",2.89037175789616
"ough",2.89037175789616
"overalls",2.89037175789616
"patience",2.89037175789616
"period",2.89037175789616
"perro",2.89037175789616
"pliers",2.89037175789616
"poster",2.89037175789616
"private",2.89037175789616
"programs",2.89037175789616
"range",2.89037175789616
"royal",2.89037175789616
"sailboat",2.89037175789616
"seaside",2.89037175789616
"settle",2.89037175789616
"seventh",2.89037175789616
"sexy",2.89037175789616
"shakes",2.89037175789616
"sill",2.89037175789616
"smacked",2.89037175789616
"soccer",2.89037175789616
"soil",2.89037175789616
"sold",2.89037175789616
"solid",2.89037175789616
"stamp",2.89037175789616
"stones",2.89037175789616
"summertime",2.89037175789616
"sun's",2.89037175789616
"surely",2.89037175789616
"suzanne",2.89037175789616
"swear",2.89037175789616
"tablecloth",2.89037175789616
"teppy",2.89037175789616
"tractors",2.89037175789616
"undone",2.89037175789616
"unhappy",2.89037175789616
"unit",2.89037175789616
"water's",2.89037175789616
"whining",2.89037175789616
"windshield",2.89037175789616
"wound",2.89037175789616
"aid",2.83321334405622
"america",2.83321334405622
"amye",2.83321334405622
"angela",2.83321334405622
"annoyed",2.83321334405622
"argument",2.83321334405622
"artist",2.83321334405622
"bai",2.83321334405622
"bakery",2.83321334405622
"ballet",2.83321334405622
"barking",2.83321334405622
"base",2.83321334405622
"beauty",2.83321334405622
"beets",2.83321334405622
"blooming",2.83321334405622
"branches",2.83321334405622
"buffalo",2.83321334405622
"carl's",2.83321334405622
"character",2.83321334405622
"claws",2.83321334405622
"coal",2.83321334405622
"complete",2.83321334405622
"corky",2.83321334405622
"curl",2.83321334405622
"cutter",2.83321334405622
"daddies",2.83321334405622
"design",2.83321334405622
"desperate",2.83321334405622
"differently",2.83321334405622
"doughnuts",2.83321334405622
"dwarfs",2.83321334405622
"excused",2.83321334405622
"familiar",2.83321334405622
"feelings",2.83321334405622
"fights",2.83321334405622
"flipping",2.83321334405622
"forehead",2.83321334405622
"frankenstein",2.83321334405622
"greasy",2.83321334405622
"haw",2.83321334405622
"heck",2.83321334405622
"helen",2.83321334405622
"helper",2.83321334405622
"hopperoo",2.83321334405622
"itchy",2.83321334405622
"joy",2.83321334405622
"kicks",2.83321334405622
"killing",2.83321334405622
"knots",2.83321334405622
"knowing",2.83321334405622
"leaning",2.83321334405622
"legos",2.83321334405622
"lies",2.83321334405622
"lion's",2.83321334405622
"liquid",2.83321334405622
"loo",2.83321334405622
"marvelous",2.83321334405622
"matthew's",2.83321334405622
"mcdonalds",2.83321334405622
"measles",2.83321334405622
"measuring",2.83321334405622
"mmhm",2.83321334405622
"muscle",2.83321334405622
"narrow",2.83321334405622
"neighborhood",2.83321334405622
"oi",2.83321334405622
